,SAN PIER GIULIANO EYMARD,VIA VALSESIA   96,7,CALCIO A 7,www.sanpiergiuliano.org,
,SAN PIER GIULIANO EYMARD,VIA VALSESIA   96,7,CALCIO A 5,www.sanpiergiuliano.org,
0255011903,SANTI SILVESTRO E MARTINO,VLE LAZIO   19,4,PALLACANESTRO,www.silvestromartino.com,0255189340
,CASA OPERE PARROCHIALI,VIA SFORZA FRANCESCO   44,1,CALCIO A 11,,
,SAN NICOLAO DELLA FLUE,VIA DALMAZIA   11,4,CENTRO SPORTIVO,www.sannicolao.it,
,SAN NICOLAO DELLA FLUE,VIA DALMAZIA   11,4,PALLACANESTRO,www.sannicolao.it,
,SAN LUIGI,VIA CABELLA BARTOLOMEO   18,7,CALCIO A 11,,
,SAN LUIGI,VIA CABELLA BARTOLOMEO   18,7,PALLACANESTRO,,
,SAN LUIGI,VIA CABELLA BARTOLOMEO   18,7,TENNIS,,
,BEATA VERGINE IMMACOLATA E SANT'ANTONIO,VLE CORSICA   68,4,PALLACANESTRO,,
,BEATA VERGINE IMMACOLATA E SANT'ANTONIO,VLE CORSICA   68,4,TENNIS,,
,PREZIOSISSIMO SANGUE DI N.S.G.C.,VIA CIPRO   10,4,PALLACANESTRO,,
,PREZIOSISSIMO SANGUE DI N.S.G.C.,VIA CIPRO   10,4,TENNIS,,
,MADONNA DEI POVERI,PZA MADONNA DEI POVERI   1,7,PALLACANESTRO,,
,MADONNA DEI POVERI,PZA MADONNA DEI POVERI   1,7,CENTRO SPORTIVO,,
,GESU' BUON PASTORE E S. MATTEO,VIA CABOTO SEBASTIANO   2,7,PALLACANESTRO,,
,SAN VITTORE AL CORPO,VIA DEGLI OLIVETANI   3,1,TENNIS,,
,SANTA MARIA DEL SUFFRAGIO,VIA BONVESIN DE LA RIVA   2,4,PALLACANESTRO,,
,SANTI MM. NABORE E FELICE,VIA GULLI TOMMASO   62,7,CALCIO A 11,,
,SANTI MM. NABORE E FELICE,VIA GULLI TOMMASO   62,7,PALLACANESTRO,,
,SANTI MM. NABORE E FELICE,VIA GULLI TOMMASO   62,7,TENNIS,,
,SAN PROTASO,VIA OSOPPO   2,7,CALCIO A 11,,
,SAN PROTASO,VIA OSOPPO   2,7,PALLACANESTRO,,
,SANTA CROCE,VIA GOLDONI CARLO   75,3,CALCIO A 11,,
,SANTI MARTIRI NEREO E ACHILLEO,PZA SAN GEROLAMO   15,3,PALLACANESTRO,,
,SAN VINCENZO DE' PAOLI,VIA PISACANE CARLO   32,3,CENTRO SPORTIVO,,
,SAN VINCENZO DE' PAOLI,VIA PISACANE CARLO   32,3,PALLACANESTRO,,
,MATER AMABILIS,VIA PREVIATI GAETANO   8,7,CALCIO A 11,,
,MATER AMABILIS,VIA PREVIATI GAETANO   8,7,PALLACANESTRO,,
,MATER AMABILIS,VIA PREVIATI GAETANO   8,7,CALCIO A 11,,
,SAN MARCO,PZA SAN MARCO   2,1,TENNIS,,
,SAN MARCO,PZA SAN MARCO   2,1,PALLACANESTRO,,
,BEATA VERGINE ADDOLORATA IN S. SIRO,PZA ESQUILINO   1,7,CALCIO A 11,,
,BEATA VERGINE ADDOLORATA IN S. SIRO,PZA ESQUILINO   1,7,PALLACANESTRO,,
,BEATA VERGINE ADDOLORATA IN S. SIRO,PZA ESQUILINO   1,7,SQUASH,,
,SANTA ELENA,PZA SANT' ELENA   5,7,CALCIO A 11,,
,SANTA ELENA,PZA SANT' ELENA   5,7,TENNIS,,
,MADONNA DELLA DIVINA PROVVIDENZA,VIA ARPINO   11,7,CALCIO A 11,,
,MADONNA DELLA DIVINA PROVVIDENZA,VIA ARPINO   11,7,PALLACANESTRO,,
,MADONNA DELLA DIVINA PROVVIDENZA,VIA ARPINO   11,7,TENNIS,,
,ORATORIO S. GIUSEPPE,VIA REDI FRANCESCO   21,3,PALLACANESTRO,,
,NUOVA CANOTTIERI OLONA,ALZ NAVIGLIO GRANDE   146,6,CANOTTAGGIO,,0248951494
,NUOVA CANOTTIERI OLONA,ALZ NAVIGLIO GRANDE   146,6,GINNASTICA,,0248951494
,NUOVA CANOTTIERI OLONA,ALZ NAVIGLIO GRANDE   146,6,NUOTO,,0248951494
,NUOVA CANOTTIERI OLONA,ALZ NAVIGLIO GRANDE   146,6,PALLACANESTRO,,0248951494
,NUOVA CANOTTIERI OLONA,ALZ NAVIGLIO GRANDE   146,6,PALLAVOLO,,0248951494
,SAN PIO X,VIA VILLANI GIOVANNI   2,3,PALLACANESTRO,,
,SAN MARTINO IN LAMBRATE,VIA DEI CANZI   28,3,CALCIO A 11,,
,SANTO SPIRITO,VIA BASSINI EDOARDO   50,3,PALLACANESTRO,,
,SANTA MARIA NASCENTE,PZA SANTA MARIA NASCENTE   2,8,CALCIO A 11,,
,SANTA MARIA NASCENTE,PZA SANTA MARIA NASCENTE   2,8,PALLACANESTRO,,
,SANTA MARIA NASCENTE,PZA SANTA MARIA NASCENTE   2,8,TENNIS,,
,SACRO VOLTO,VIA BORSIERI PIETRO   18,9,PALLACANESTRO,,
,SAN IGNAZIO DI LOYOLA,VIA PISANI DOSSI CARLO ALBERTO   25,3,CALCIO A 11,,
,SAN GIOVANNI BATTISTA IN TRENNO,VIA RATTI LUIGI   24,8,CALCIO A 11,,
,SANTA CECILIA,VIA DELLA CASA GIOVANNI   15,8,CALCIO A 11,,
,SAN GIOVANNI CRISOTOMO,VIA CAMBINI LEONARDO   10,2,CALCIO A 11,,
,SAN GIOVANNI CRISOTOMO,VIA CAMBINI LEONARDO   10,2,PALLACANESTRO,,
,POLITECNICO DI MILANO - CS MARIO GIURIATI,VIA CARLO PASCAL 6,3,CALCIO A 5,,0270600358
,POLITECNICO DI MILANO - CS MARIO GIURIATI,VIA CARLO PASCAL 6,3,FOOTBALL AMERICANO,,0270600358
,POLITECNICO DI MILANO - CS MARIO GIURIATI,VIA CARLO PASCAL 6,3,RUGBY,,0270600358
,POLITECNICO DI MILANO - CS MARIO GIURIATI,VIA CARLO PASCAL 6,3,ATLETICA,,0270600358
,S.S. BAGGIO 2,VIA OLIVIERI ALESSIO   11,7,CALCIO A 7,,024599310
,S.S. BAGGIO 2,VIA OLIVIERI ALESSIO   11,7,CENTRO SPORTIVO,,024599310
,SAN GIOVANNI CRISOTOMO,VIA CAMBINI LEONARDO   10,2,TENNIS,,
,SANT'ANGELA MERICI PADRI SACRAMENTINI,VIA CAGLIERO GIOVANNI   26,2,CALCIO A 11,,
,SANT'ANGELA MERICI PADRI SACRAMENTINI,VIA CAGLIERO GIOVANNI   26,2,PALLACANESTRO,,
,SANT'ANGELA MERICI PADRI SACRAMENTINI,VIA CAGLIERO GIOVANNI   26,2,TENNIS,,
,GESU' MARIA E GIUSEPPE,VIA MAC MAHON   113,8,CALCIO A 11,,
,SANTA MARIA ASSUNTA IN TURRO,PZA ANELLI GIACOMO   4,2,CALCIO A 11,,
,SANTI GIOVANNI E PAOLO,VIA CATONE MARCO PORCIO   10,9,CALCIO A 11,,
,SANTA MARCELINA E SAN GIUSEPPE ALLA CERTOS,VLE ESPINASSE CARLO   85,8,CALCIO A 11,,
,SANTA MARCELINA E SAN GIUSEPPE ALLA CERTOS,VLE ESPINASSE CARLO   85,8,PALLACANESTRO,,
,SANTA MARCELINA E SAN GIUSEPPE ALLA CERTOS,VLE ESPINASSE CARLO   85,8,TENNIS,,
,SAN GEROLAMO EMILIANI,VIA CALABRIA DON GIOVANNI   36,3,PALLACANESTRO,,
,SAN GEROLAMO EMILIANI,VIA CALABRIA DON GIOVANNI   36,3,TENNIS,,
,SAN MARTINO IN VILLAPIZZONE,PZA VILLAPIZZONE   10,8,CALCIO A 11,,
,SAN MARTINO IN VILLAPIZZONE,PZA VILLAPIZZONE   10,8,PALLACANESTRO,,
,SAN MARTINO IN VILLAPIZZONE,PZA VILLAPIZZONE   10,8,TENNIS,,
,SANTA TERESA DEL BAMBIN GESU',VIA ARISTOTELE   8,2,CALCIO A 11,,
,SANTA TERESA DEL BAMBIN GESU',VIA ARISTOTELE   8,2,TENNIS,,
,SAN CARLO ALLA CA' GRANDA,LGO RAPALLO   5,9,CALCIO A 11,,
,SAN CARLO ALLA CA' GRANDA,LGO RAPALLO   5,9,TENNIS,,
,MARIA AUSILIATRICE,VLE SUZZANI GIOVANNI   64,9,PALLACANESTRO,,
,MARIA AUSILIATRICE,VLE SUZZANI GIOVANNI   64,9,PALLAVOLO,,
,SANTA MARIA ROSSA,VIA BERRA DOMENICO   11,2,CALCIO A 11,,
,SANTA MARIA ROSSA,VIA BERRA DOMENICO   11,2,PALLACANESTRO,,
,ANNUNCIAZIONE,VIA SCIALOIA VITTORIO   5,9,CALCIO A 11,,
,ANNUNCIAZIONE,VIA SCIALOIA VITTORIO   5,9,PALLACANESTRO,,
,ANNUNCIAZIONE,VIA SCIALOIA VITTORIO   5,9,TENNIS,,
0239210739,LIDO DI MILANO,PLE LOTTO LORENZO   15,8,PALLAVOLO,www.milanosport.it,0239266100
,COOP. AGRISPORT SEZIONE CALCIO,VIA DEL RICORDO   58,2,CALCIO A 11,,0227207742
,COOP. AGRISPORT SEZIONE CALCIO,VIA DEL RICORDO   58,2,CALCIO A 5,,0227207742
,SOCIETA GINNASTICA MILANO 2000,VIA MARTIGNONI ADELE   1  A,2,CALCIO A 5,,02603288
,SOCIETA GINNASTICA MILANO 2000,VIA MARTIGNONI ADELE   1  A,2,GINNASTICA,,02603288
,SOCIETA GINNASTICA MILANO 2000,VIA MARTIGNONI ADELE   1  A,2,PALLACANESTRO,,02603288
,SOCIETA GINNASTICA MILANO 2000,VIA MARTIGNONI ADELE   1  A,2,PALLAVOLO,,02603288
,SOCIETA GINNASTICA MILANO 2000,VIA MARTIGNONI ADELE   1  A,2,TENNIS,,02603288
,PRO PATRIA MILANO S.R.L.,VLE SARCA   205,9,TENNIS,,026437519
,PRO PATRIA MILANO S.R.L.,VLE SARCA   205,9,RUGBY,,026437519
,PRO PATRIA MILANO S.R.L.,VLE SARCA   205,9,GINNASTICA,,026437519
,PRO PATRIA MILANO S.R.L.,VLE SARCA   205,9,CALCIO A 5,,026437519
,PRO PATRIA MILANO S.R.L.,VLE SARCA   205,9,CALCIO A 11,,026437519
,PRO PATRIA MILANO S.R.L.,VLE SARCA   205,9,CENTRO SPORTIVO,,026437519
,A.S.D. ATLETICO MILANO,VIA DEI CICLAMINI   18,6,CALCIO A 11,,024120207
025468795,A.S. CALVAIRATE,VIA VISMARA GASPARE   3,4,CALCIO A 5,www.ascalvairate.com,025462083
025468795,A.S. CALVAIRATE,VIA VISMARA GASPARE   3,4,CENTRO SPORTIVO,www.ascalvairate.com,025462083
025468795,A.S. CALVAIRATE,VIA VISMARA GASPARE   3,4,TENNIS,www.ascalvairate.com,025462083
,TENNIS CLUB AMBROSIANO,VIA FELTRE   33,3,CALCIO A 5,,0226414392
,TENNIS CLUB AMBROSIANO,VIA FELTRE   33,3,FITNESS MACCHINE,,0226414392
,TENNIS CLUB AMBROSIANO,VIA FELTRE   33,3,GINNASTICA,,0226414392
,TENNIS CLUB AMBROSIANO,VIA FELTRE   33,3,NUOTO,,0226414392
,TENNIS CLUB AMBROSIANO,VIA FELTRE   33,3,TENNIS,,0226414392
,G.S. LOMBARDINA,VIA SBARBARO CAMILLO   1,9,CENTRO SPORTIVO,,026469651
,MILANO SPORTIVA A.S.D,VIA ISEO   6,9,PALLACANESTRO,www.csiseo.it,0297384581
,SAN MICHELE ARCANGELO IN PRECOTTO,VLE MONZA   224,2,CALCIO A 11,www.parrocchiasanmicheleprecotto.org,
,SAN MICHELE ARCANGELO IN PRECOTTO,VLE MONZA   224,2,PALLACANESTRO,www.parrocchiasanmicheleprecotto.org,
,SAN MICHELE ARCANGELO IN PRECOTTO,VLE MONZA   224,2,PALLAVOLO,www.parrocchiasanmicheleprecotto.org,
,SAN MICHELE ARCANGELO IN PRECOTTO,VLE MONZA   224,2,TENNIS,www.parrocchiasanmicheleprecotto.org,
,SAN FILIPPO NERI IN BOVISASCA,VIA GABBRO   2,9,CALCIO A 11,,
,SANT'AGNESE,VIA ARSIA   3,8,CALCIO A 11,,
,SANT'AGNESE,VIA ARSIA   3,8,TENNIS,,
,SANTA LUCIA,VIA DE ROBERTO FEDERICO   20,8,CALCIO A 11,,
,SANTA LUCIA,VIA DE ROBERTO FEDERICO   20,8,PALLACANESTRO,,
,SAN MARTINO IN NIGUARDA,PZA BELLOVESO   5,9,CALCIO A 11,,
,SAN MARTINO IN NIGUARDA,PZA BELLOVESO   5,9,PALLACANESTRO,,
,SAN MARTINO IN NIGUARDA,PZA BELLOVESO   5,9,TENNIS,,
,SAN GIOVANNI BATTISTA ALLA BICOCCA,VIA LA FARINA GIUSEPPE   15,9,CALCIO A 11,,
,SANTA GIUSTINA,VLE AFFORI   12,9,PALLACANESTRO,,
,RESURREZIONE,VIA LESSONA MICHELE   70,8,CALCIO A 11,,
,RESURREZIONE,VIA LESSONA MICHELE   70,8,TENNIS,,
,CRISTO RE,VIA GALENO CLAUDIO   32,2,CALCIO A 11,,
,CRISTO RE,VIA GALENO CLAUDIO   32,2,TENNIS,,
,SAN BERNARDO IN COMASINA,PZA GASPARRI PIETRO   11,9,CALCIO A 11,,
,ORATORIO CENTRO GIOVANILE SAN LUIGI,VIA ACERBI ENRICO   12,9,CALCIO A 11,,
,ORATORIO CENTRO GIOVANILE SAN LUIGI,VIA ACERBI ENRICO   12,9,CALCIO A 7,,
,ORATORIO CENTRO GIOVANILE SAN LUIGI,VIA ACERBI ENRICO   12,9,CALCIO A 5,,
,ORATORIO CENTRO GIOVANILE SAN LUIGI,VIA ACERBI ENRICO   12,9,CENTRO SPORTIVO,,
,ORATORIO CENTRO GIOVANILE SAN LUIGI,VIA ACERBI ENRICO   12,9,TENNIS,,
,SAN BASILIO,VIA CAROLI LUIGI   12,2,CALCIO A 11,,
,SAN BASILIO,VIA CAROLI LUIGI   12,2,PALLACANESTRO,,
,SAN BASILIO,VIA CAROLI LUIGI   12,2,TENNIS,,
,SAN DOMENICO SAVIO,VIA CUFRA   3,9,CALCIO A 11,,
,SAN MATERNO,VIA F.LLI ZANZOTTERA   19,7,CALCIO A 11,,
0248915475,SANT'ANSELMO DA BAGGIO V.,VIA MANARESI CESARE   13,7,PALLACANESTRO,www.santanselmodabaggio.it,0248915475
0248915475,SANT'ANSELMO DA BAGGIO V.,VIA MANARESI CESARE   13,7,TENNIS,www.santanselmodabaggio.it,0248915475
,SAN GIOVANNI BOSCO,VIA MAR NERO   10,7,CALCIO A 11,,
,SANTI PATRONI D'ITALIA,VIA ARZAGA   23,6,CALCIO A 11,www.santipatroni.it,
,SANTI PATRONI D'ITALIA,VIA ARZAGA   23,6,PALLACANESTRO,www.santipatroni.it,
,SANTI PATRONI D'ITALIA,VIA ARZAGA   23,6,TENNIS,www.santipatroni.it,
,IMMACOLATA CONCEZIONE,PZA FRATTINI PIETRO   1,6,CALCIO A 11,,
,IMMACOLATA CONCEZIONE,PZA FRATTINI PIETRO   1,6,CALCIO A 5,,
,IMMACOLATA CONCEZIONE,PZA FRATTINI PIETRO   1,6,CALCIO A 7,,
,IMMACOLATA CONCEZIONE,PZA FRATTINI PIETRO   1,6,PALLAVOLO,,
,SAN GIUSEPPE CALASANZIO,VIA GNOCCHI DON CARLO   16,7,CALCIO A 11,,
,SAN GIUSEPPE CALASANZIO,VIA GNOCCHI DON CARLO   16,7,CALCIO A 5,,
,SAN GIUSEPPE CALASANZIO,VIA GNOCCHI DON CARLO   16,7,PALLAVOLO,,
,CONVENTO DEI CAPUCCINI,PLE VELASQUEZ DIEGO   1,7,CALCIO A 11,,
,SANTI MARTIRI ANAUNIESI,VIA BETTI UGO   62,8,CALCIO A 11,,
,SANTI MARTIRI ANAUNIESI,VIA BETTI UGO   62,8,PALLACANESTRO,,
,MILANO SPORTIVA A.S.D,VIA ISEO   6,9,GINNASTICA,www.csiseo.it,0297384581
,MILANO SPORTIVA A.S.D,VIA ISEO   6,9,PALLAVOLO,www.csiseo.it,0297384581
,MILANO SPORTIVA A.S.D,VIA ISEO   6,9,CENTRO SPORTIVO,www.csiseo.it,0297384581
,S.S. SCARIONI 1925,VIA TUCIDIDE   10,3,CENTRO SPORTIVO,,0270102158
,F.C. ENOTRIA 1908,VIA CAZZANIGA CARLO   26,3,CALCIO A 7,,022566673
,F.C. ENOTRIA 1908,VIA CAZZANIGA CARLO   26,3,CENTRO SPORTIVO,,022566673
,FEDERAZIONE BRIDGE,VIA WASHINGTON GIORGIO   33,7,BEACH VOLLEY,,024691424
,FEDERAZIONE BRIDGE,VIA WASHINGTON GIORGIO   33,7,BRIDGE,,024691424
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,ATTIVITA SUBACQUEA,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,BOCCE,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,CALCIO A 5,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,CANOTTAGGIO,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,FITNESS MACCHINE,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,GINNASTICA,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,NUOTO,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,PALLACANESTRO,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,PALLANUOTO,,0248951211
,CANOTTIERI MILANO,ALZ NAVIGLIO GRANDE   160,6,TENNIS,,0248951211
,U.S. DINDELLI,VIA TREVIGLIO   6,2,CENTRO SPORTIVO,,022552386
,U.S. DINDELLI,VIA TREVIGLIO   6,2,CALCIO A 5,,022552386
,CARASSAI,VIA SANT' ABBONDIO   4,5,CALCIO A 5,www.fcvigejunior.it,0289500644
,CARASSAI,VIA SANT' ABBONDIO   4,5,CALCIO A 7,www.fcvigejunior.it,0289500644
,CARASSAI,VIA SANT' ABBONDIO   4,5,CENTRO SPORTIVO,www.fcvigejunior.it,0289500644
,S.S. IRIS 1914,VIA FARADAY MICHELE   15,6,CALCIO A 11,,0289121876
,S.S. IRIS 1914,VIA FARADAY MICHELE   15,6,CALCIO A 5,,0289121876
,S.S. IRIS 1914,VIA FARADAY MICHELE   15,6,TENNIS,,0289121876
,COOP. SPORTIVA VALLA,VIA VALLA LORENZO   1,5,CENTRO SPORTIVO,,028465872
,A.S. TENNIS CLUB ANEMONI,VIA PONTI GIO'   3,6,TENNIS,,024123436
,TC PORTA ROMANA,VIA SABINA   9,4,CENTRO SPORTIVO,,
,A.S. JUNIOR TENNIS DARIO MATTEI GENTILI,VIA CAVRIANA   45,4,TENNIS,,027388222
,A.S. JUNIOR TENNIS DARIO MATTEI GENTILI,VIA CAVRIANA   45,4,CALCIO A 5,,027388222
,POLISPORTIVA LE LUMACHE,VIA BARI   20,6,BOCCE,,
,POLISPORTIVA LE LUMACHE,VIA BARI   20,6,CALCIO A 7,,
,ASS.  POL.  ACCADEMIA INTERNAZIONALE CALCIO,VIA CILEA FRANCESCO   51,8,CALCIO A 11,,023539101
,ASS.  POL.  ACCADEMIA INTERNAZIONALE CALCIO,VIA CILEA FRANCESCO   51,8,CALCIO A 5,,023539101
,ASS.  POL.  ACCADEMIA INTERNAZIONALE CALCIO,VIA CILEA FRANCESCO   51,8,CALCIO A 7,,023539101
,A.S. UNIONE LOMBARDA,VIA PONTI GIO'   1,6,ATLETICA,,024152169
,A.S. UNIONE LOMBARDA,VIA PONTI GIO'   1,6,BOCCE,,024152169
,A.S. UNIONE LOMBARDA,VIA PONTI GIO'   1,6,CALCIO A 5,,024152169
,SAN LEONARDO DA PORTO MAURIZIO,VIA BORSA MARIO   50,8,CALCIO A 5,,
,SAN LEONARDO DA PORTO MAURIZIO,VIA BORSA MARIO   50,8,PALLACANESTRO,,
,MARIA ASSUNTA IN CERTOSA,VIA PARETO VILFREDO   2,8,CALCIO A 11,,
,A.S. UNIONE LOMBARDA,VIA PONTI GIO'   1,6,GINNASTICA,,024152169
,A.S. UNIONE LOMBARDA,VIA PONTI GIO'   1,6,HOCKEY,,024152169
,A.S. UNIONE LOMBARDA,VIA PONTI GIO'   1,6,PALLACANESTRO,,024152169
,A.S. UNIONE LOMBARDA,VIA PONTI GIO'   1,6,PALLAVOLO,,024152169
,A.S. UNIONE LOMBARDA,VIA PONTI GIO'   1,6,PATTINAGGIO A ROTELLE,,024152169
,COOP. AICS OLMI,VIA MOSCA ANTONIO   67,7,BOCCE,,024564802
,COOP. AICS OLMI,VIA MOSCA ANTONIO   67,7,CALCIO A 11,,024564802
,COOP. AICS OLMI,VIA MOSCA ANTONIO   67,7,CALCIO A 5,,024564802
,COOP. AICS OLMI,VIA MOSCA ANTONIO   67,7,CALCIO A 7,,024564802
,ROGOREDO 84 A.S.D.,VIA PIZZOLPASSO FRANCESCO  25,4,BOCCE,www.rogoredo84.it,0255700188
,ROGOREDO 84 A.S.D.,VIA PIZZOLPASSO FRANCESCO  25,4,CALCIO A 11,www.rogoredo84.it,0255700188
,ROGOREDO 84 A.S.D.,VIA PIZZOLPASSO FRANCESCO  25,4,CALCIO A 5,www.rogoredo84.it,0255700188
,ROGOREDO 84 A.S.D.,VIA PIZZOLPASSO FRANCESCO  25,4,CALCIO A 7,www.rogoredo84.it,0255700188
,ROGOREDO 84 A.S.D.,VIA PIZZOLPASSO FRANCESCO  25,4,TENNIS,www.rogoredo84.it,0255700188
,ROGOREDO 84 A.S.D.,VIA PIZZOLPASSO FRANCESCO  25,4,ATLETICA,www.rogoredo84.it,0255700188
,A.S. BARONA,VIA SAN PAOLINO   9,6,CALCIO A 11,,028435661
,A.S. BARONA,VIA SAN PAOLINO   9,6,CALCIO A 7,,028435661
,AS MOJAZZA,VIA PRAMPOLINI CAMILLO   3,9,PALLACANESTRO,www.asmojazza.org,340786269
,AS MOJAZZA,VIA PRAMPOLINI CAMILLO   3,9,PALLAVOLO,www.asmojazza.org,340786269
,AS MOJAZZA,VIA PRAMPOLINI CAMILLO   3,9,CENTRO SPORTIVO,www.asmojazza.org,340786269
,TENNIS SQUASH MEDIOLANUM,VIA MONTI VINCENZO   57 A,1,CENTRO SPORTIVO,,024690405
,TENNIS SQUASH MEDIOLANUM,VIA MONTI VINCENZO   57 A,1,TENNIS,,024690405
,A.C. CRESCENZAGO,VIA TRASIMENO   25,2,CALCIO A 11,www.ac-crescenzago.it,027207408
,FIN FEDERAZIONE ITALIANA NUOTO SAMUELE,VIA TRANI   1,4,NUOTO,,025061347
,C.S. FATIMA,VIA CHOPIN FEDERICO   81,5,CALCIO A 5,,025693053
,C.S. FATIMA,VIA CHOPIN FEDERICO   81,5,CALCIO A 7,,025693053
,A.S. LOMBARDIA UNO POLISPORTIVA,VIA DE NICOLA ENRICO   3,6,CALCIO A 11,,028135386
,PALAUNO,LARGO BALESTRA ANTONIO   5,6,BEACH VOLLEY,,024235448
,PALAUNO,LARGO BALESTRA ANTONIO   5,6,CALCIO A 5,,024235448
,PALAUNO,LARGO BALESTRA ANTONIO   5,6,FITNESS MACCHINE,,024235448
,PALAUNO,LARGO BALESTRA ANTONIO   5,6,GINNASTICA,,024235448
,PALAUNO,LARGO BALESTRA ANTONIO   5,6,TENNIS,,024235448
0260830119,MURAT,VIA DINO VILLANI  2,9,PALLAVOLO,www.milanosport.it,02606732
0260830119,MURAT,VIA DINO VILLANI  2,9,NUOTO,www.milanosport.it,02606732
0260830119,MURAT,VIA DINO VILLANI  2,9,TENNIS,www.milanosport.it,02606732
0260830119,MURAT,VIA DINO VILLANI  2,9,CENTRO SPORTIVO,www.milanosport.it,02606732
0260830119,MURAT,VIA DINO VILLANI  2,9,PALLACANESTRO,www.milanosport.it,02606732
0262345191,PALESTRA MASCAGNI,VIA MASCAGNI PIETRO  6,1,GINNASTICA,www.milanosport.it,0262345
,WASHINGTON - CABOTO,VIA CABOTO SEBASTIANO  6,7,CENTRO SPORTIVO,www.milanosport.it,02468891
0239210739,PALALIDO,PZA STUPARICH CARLO   1,8,FITNESS MACCHINE,www.milanosport.it,0239266100
0266118268,MILANO SPORT SPA,VIA BECCALLI LUIGI   7,9,FITNESS MACCHINE,www.milanosport.it,0266103113
0248376073,MILANO SPORT SPA,VIA DEL CARDELLINO   3,6,PISCINA,www.milanosport.it,02417948
0269540375,MILANO SPORT SPA,VIA SANT' ABBONDIO   12,5,NUOTO,www.milanosport.it,028466861
0269540375,MILANO SPORT SPA,VIA SANT' ABBONDIO   12,5,FITNESS MACCHINE,www.milanosport.it,028466861
,IPPODROMO PER IL TROTTO,VIA DEI PICCOLOMINI  4,7,SPORT EQUESTRE,wayneden@trenno.it,0248216440
,IPPODROMO SAN SIRO,PLE DELLO SPORT  12,7,SPORT EQUESTRE,,0248216345
,CAMPO LIBERO VIA SPEZIA,VIA SPEZIA,6,PALLACANESTRO,,
,CAMPO LIBERO VIA SPEZIA,VIA SPEZIA,6,PALLACANESTRO,,
,CAMPO LIBERO VIA PITTERI RICCARDO,VIA PITTERI RICCARDO,3,PALLACANESTRO,,
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,CENTRO SPORTIVO,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,TENNIS,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,NUOTO,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,CALCIO A 11,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,BEACH VOLLEY,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,FITNESS MACCHINE,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,DANZA,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,PATTINAGGIO A ROTELLE,www.quantavillage.com,026621611
,A.S. CAMPO OLIMPIA,VIA SODERINI LUIGI   41 2,6,CALCIO A 7,,
,A.S. CAMPO OLIMPIA,VIA SODERINI LUIGI   41 2,6,PALLACANESTRO,,
,A.S. CAMPO OLIMPIA,VIA SODERINI LUIGI   41 2,6,PALLAVOLO,,
024121821,AGORA',VIA DEI CICLAMINI   23,6,FITNESS MACCHINE,www.stadioghiaccio.it,0248300946
024121821,AGORA',VIA DEI CICLAMINI   23,6,HOCKEY,www.stadioghiaccio.it,0248300946
024121821,AGORA',VIA DEI CICLAMINI   23,6,PATTINAGGIO SU GHIACCIO,www.stadioghiaccio.it,0248300946
,U.S. TRIESTINA 1946,VIA FLEMING ALESSANDRO   13,7,CALCIO A 7,,0240090479
,U.S. TRIESTINA 1946,VIA FLEMING ALESSANDRO   13,7,CALCIO A 5,,0240090479
,U.S. QUINTO ROMANO,VIA DE SICA VITTORIO   14,7,CALCIO A 7,www.usquintoromano.it,0248202858
,U.S. QUINTO ROMANO,VIA DE SICA VITTORIO   14,7,CENTRO SPORTIVO,www.usquintoromano.it,0248202858
,PARROCCHIA  S.S. NABORE E FELICE,PLE PERRUCCHETTI GIUSEPPE   2,7,PALLACANESTRO,,0248701531
,PARROCCHIA  S.S. NABORE E FELICE,PLE PERRUCCHETTI GIUSEPPE   2,7,CENTRO SPORTIVO,,0248701531
